question_id	question	predicted	gold	hardness	exact_match	select_match_gold	select_match_pred	select_match	select_match (no_agg)_gold	select_match (no_agg)_pred	select_match (no_agg)	where_match_gold	where_match_pred	where_match	where_match (no op)_gold	where_match (no op)_pred	where_match (no op)	group (NO HAVING)_gold	group (NO HAVING)_pred	group (NO HAVING)	group_gold	group_pred	group	order_gold	order_pred	order	and_or_gold	and_or_pred	and_or	IUEN_gold	IUEN_pred	IUEN	keywords_gold	keywords_pred	keywords	
2753-1	What is the highest event cost value in the log?	select max(log8.costevent) from log8	SELECT MAX(costevent) FROM log8	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2753-2	What is the largest event cost value in the event log?	select log8.costevent from log8   order by log8.costevent desc limit 1	SELECT MAX(costevent) FROM log8	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2753-3	What is the maximum event cost value in the event log?	select max(log8.costevent) from log8	SELECT MAX(costevent) FROM log8	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2757	What is the total of costevent for TVMF77077810579481 resource?	select sum(log2.costevent) from log2 where  log2.resource = "TVMF77077810579481"	SELECT SUM(costevent) FROM log2 WHERE resource = 'TVMF77077810579481'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2757-1	What is the total cost for TVMF77077810579481 resource?	select sum(log2.costevent) from log2 where  log2.resource = "TVMF77077810579481"	SELECT SUM(costevent) FROM log2 WHERE resource = 'TVMF77077810579481'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2757-2	What is the total cost consumed by resource TVMF77077810579481?	select sum(log2.costevent) , log2.resource from log2  group by log2.resource	SELECT SUM(costevent) FROM log2 WHERE resource = 'TVMF77077810579481'	easy	NOK	1	2	NOK	1	2	NOK	1	0	ND	1	0	ND	0	1	NA	0	1	NA	0	0	NA	1	1	OK	0	0	NA	1	1	NOK	
2762	Which cases does not have a resource?	select log8.idcase from log8 where  log8.resource not in (select log8.resource from log8  )	SELECT DISTINCT idcase FROM log8 WHERE resource = 'null'	easy	NOK	1	1	OK	1	1	OK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	3	NOK	
2762-1	Which cases without a associated resource?	select log8.idcase from log8   except select log8.idcase from log8	SELECT DISTINCT idcase FROM log8 WHERE resource = 'null'	easy	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	1	NA	1	1	NOK	
2762-2	Which cases with a null resource?	select log8.idcase from log8 where  log8.resource = "null"	SELECT DISTINCT idcase FROM log8 WHERE resource = 'null'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2762-3	Which cases missing a resource?	select log8.idcase from log8 where  log8.resource not in (select log8.resource from log8  )	SELECT DISTINCT idcase FROM log8 WHERE resource = 'null'	easy	NOK	1	1	OK	1	1	OK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	3	NOK	
2767	How many times Siebel, as resource, was used ?	select count(*) from log4 where  log4.resource = "Siebel"	SELECT count(*) FROM log4 WHERE resource = 'Siebel'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2767-1	How many times Siebel performed some activity?	select count(*) from log4 where  log4.resource = "Siebel"	SELECT count(*) FROM log4 WHERE resource = 'Siebel'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2767-2	How many occurrences of Siebel are in the log?	select count(*) from log4 where  log4.resource = "Siebel"	SELECT count(*) FROM log4 WHERE resource = 'Siebel'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769	How many events has the case declaration 56300?	select count(*) from log8 where  log8.idcase = "56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769-1	How many events has the case 'declaration 56300'?	select count(*) from log8 where  log8.idcase = "declaration 56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769-2	How many events has 'declaration 56300'?	select count(*) from log8 where  log8.idcase = "declaration 56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769-3	How many events occurred in the case 'declaration 56300'?	select count(*) from log8 where  log8.idcase = "declaration 56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769-4	What is the size of the trace associated with the case 'declaration 56300'?	select log8.activity from log8 where  log8.idcase = "declaration 56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2769-5	How many events does the 'declaration 56300' case have?	select count(*) from log8 where  log8.idcase = "declaration 56300"	SELECT count(*) FROM log8 WHERE idcase = 'declaration 56300'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2774	How many cases have the activity status Awaiting Assignment?	select count(*) from log6 where  log6.activity = "Awaiting Assignment"	SELECT count(DISTINCT idcase) FROM log6 WHERE activity = 'Awaiting Assignment'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2774-1	How many cases appear the activity 'Awaiting Assignment'?	select count(*) from log6 where  log6.activity = "Awaiting Assignment"	SELECT count(DISTINCT idcase) FROM log6 WHERE activity = 'Awaiting Assignment'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2774-2	How many cases the activity 'Awaiting Assignment' occur?	select count(*) from log6 where  log6.activity = "Awaiting Assignment"	SELECT count(DISTINCT idcase) FROM log6 WHERE activity = 'Awaiting Assignment'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2779	Report all cases in which resource 112 was used.	select log3.idcase from log3 where  log3.resource = 112	SELECT DISTINCT idcase FROM log3 WHERE resource = '112'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2779-1	Which cases the resource '112' was used?	select distinct log3.idcase from log3 where  log3.resource = "112"	SELECT DISTINCT idcase FROM log3 WHERE resource = '112'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2779-2	Which cases the resource '112' perfomed some activity?	select distinct log3.idcase from log3 where  log3.resource = 112	SELECT DISTINCT idcase FROM log3 WHERE resource = '112'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2780	List events that does not have a resource associated	select * from log3 where  log3.resource = "null"	SELECT * FROM log3 WHERE resource = 'null'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2780-1	List the events in which resource usage was not used or reported.	select * from log3 where  log3.resource = "null" or log3.resource = "null"	SELECT * FROM log3 WHERE resource = 'null'	easy	NOK	1	1	OK	1	1	OK	1	2	NOK	1	2	NOK	0	0	NA	0	0	NA	0	0	NA	1	0	ND	0	0	NA	1	2	NOK	
2780-2	List all events that are not associated with resources.	select log3.idevent from log3   except select log3.idevent from log3	SELECT * FROM log3 WHERE resource = 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	1	NA	1	1	NOK	
2780-3	What are the events that are not associated with resources?	select log3.idevent from log3   except select log3.idevent from log3	SELECT * FROM log3 WHERE resource = 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	1	NA	1	1	NOK	
2780-4	What are the events that no resources were associated with?	select log3.idevent from log3 where  log3.idevent not in (select log3.idevent from log3  )	SELECT * FROM log3 WHERE resource = 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	1	NOK	1	1	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	3	NOK	
2780-5	Retrieve event identifiers for which no resources have been associated.	select log3.idevent from log3 where  log3.idevent not in (select log3.idevent from log3  )	SELECT * FROM log3 WHERE resource = 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	1	NOK	1	1	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	3	NOK	
2782	Which incidents were updated by resource 974?	select log1.idcase from log1 where  log1.resource = "974"	SELECT DISTINCT idcase FROM log1 WHERE resource = 'Updated by 974'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2782-1	Which incidents that resource was 'updated by 974'?	select log1.idcase from log1 where  log1.resource = "Updated by 974"	SELECT DISTINCT idcase FROM log1 WHERE resource = 'Updated by 974'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2782-2	List cases that resource was 'updated by 974'.	select log1.idcase from log1 where  log1.resource = "Updated by 974"	SELECT DISTINCT idcase FROM log1 WHERE resource = 'Updated by 974'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2782-3	Which cases were updated by resource 974?	select log1.idcase from log1 where  log1.resource = "974"   intersect select log1.idcase from log1 where  log1.resource = "88"	SELECT DISTINCT idcase FROM log1 WHERE resource = 'Updated by 974'	easy	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	1	NA	1	2	NOK	
2784	What types of activities exist in the log?	select distinct log4.activity from log4	SELECT DISTINCT activity FROM log4	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2784-1	Which different types of activities exist in the log?	select distinct log4.activity from log4	SELECT DISTINCT activity FROM log4	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2785	Which is the smallest resource?	select log3.resource from log3   order by log3.resource asc limit 1	SELECT MIN(resource) FROM log3	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2785-1	Which is the resource with the smallest value?	select log3.resource from log3   order by log3.resource asc limit 1	SELECT MIN(resource) FROM log3	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2785-2	Which resource has the smallest value?	select log3.resource from log3   order by log3.resource asc limit 1	SELECT MIN(resource) FROM log3	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2785-3	Which is the minimum value for a resource?	select min(log3.resource) from log3	SELECT MIN(resource) FROM log3	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2838	How many cases have activity 'in progress'?	select count(*) from log6 where  log6.activity = "In Progress"	SELECT COUNT(DISTINCT idcase) FROM log6 WHERE activity = 'In Progress'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2838-1	How many cases has the activity 'in progress'?	select count(*) from log6 where  log6.activity = "In Progress"	SELECT COUNT(DISTINCT idcase) FROM log6 WHERE activity = 'In Progress'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2853	What are activities whose costevent is not null?	select log8.activity from log8 where  log8.costevent != "null"	SELECT DISTINCT activity FROM log8 WHERE costevent != 'null'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2853-1	What activities whose cost is non-null?	select log8.activity from log8 where  log8.costevent != "null"	SELECT DISTINCT activity FROM log8 WHERE costevent != 'null'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2853-2	List activities with cost information.	select log8.activity , log8.costevent from log8 where  log8.costevent = "null"	SELECT DISTINCT activity FROM log8 WHERE costevent != 'null'	easy	NOK	1	2	NOK	1	2	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2863	When was the oldest problem?	select log5.startdatetime from log5   order by log5.startdatetime asc limit 1	SELECT MIN(startdatetime) FROM log5	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2863-1	When the oldest problem occur?	select log5.startdatetime from log5   order by log5.startdatetime asc limit 1	SELECT MIN(startdatetime) FROM log5	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2863-2	What was the timestamp of the oldest problem?	select log5.startdatetime from log5   order by log5.startdatetime asc limit 1	SELECT MIN(startdatetime) FROM log5	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2863-3	What was the oldest case?	select log5.startdatetime from log5   order by log5.startdatetime asc limit 1	SELECT MIN(startdatetime) FROM log5	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2863-4	When the oldest case occur?	select log5.startdatetime from log5   order by log5.startdatetime asc limit 1	SELECT MIN(startdatetime) FROM log5	easy	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	0	3	NA	
2864	What are the resources in alphabetical order?	select log5.resource from log5   order by log5.resource asc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
2864-1	List all resources alphabetically and without repetition.	select log5.resource from log5   order by log5.resource asc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
2864-2	List all resources alphabetically and without duplicates.	select log5.resource from log5   order by log5.resource asc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
2864-3	What resources are recorded in the event log? List in alphabetical order and without repetitions.	select log5.resource from log5   order by log5.resource desc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	NOK	1	1	OK	0	0	NA	2	2	NOK	
2864-4	List all distinct resources alphabetically.	select distinct log5.resource from log5   order by log5.resource asc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	2	2	OK	
2864-5	Retrieve, in alphabetical order and without repetitions, all the resources recorded in the log.	select log5.resource from log5   order by log5.resource desc	SELECT DISTINCT resource FROM log5 ORDER BY resource	easy	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	NOK	1	1	OK	0	0	NA	2	2	NOK	
2886	How many events are associated with the 'Joined Petition' activity?	select count(*) from log2 where  log2.activity = "Joined Petition"	SELECT COUNT(*) FROM log2 WHERE activity = 'Petição Juntada'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2886-1	How many events has activity 'Joined Petition'?	select count(*) from log2 where  log2.activity = "Joined Petition"	SELECT COUNT(*) FROM log2 WHERE activity = 'Petição Juntada'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2886-2	How many activities 'Joined Petition' are in the event log?	select count(*) from log2 where  log2.activity = "Joined Petition"	SELECT COUNT(*) FROM log2 WHERE activity = 'Petição Juntada'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2887	What is the average event cost of this event log?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-1	What is the average cost of this event log?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-2	What is the average cost associated with the events in this event log?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-3	What is the average cost of running an activity in this event log?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-4	What is the average cost of an event?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-5	What is the average cost associated with events?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2887-6	What is the average value of costs associated with this business process?	select avg(log2.costevent) from log2	SELECT AVG(costevent) FROM log2	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
2892	Which activities have at least 7 events?	select log1.activity from log1  group by log1.activity having  count(*) >= 7	SELECT activity FROM log1 GROUP BY activity HAVING COUNT(*) >= 7	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
2892-1	What activities occurred at least seven times?	select log1.activity from log1  group by log1.activity having  count(*) >= 7	SELECT activity FROM log1 GROUP BY activity HAVING COUNT(*) >= 7	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
2895	How many events are tied to Peter?	select count(*) from log6 where  log6.resource = "Peter"	SELECT Count(*) FROM log6 WHERE resource = 'Peter'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2895-1	How many events have Peter as resource?	select count(*) from log6 where  log6.resource = "Peter"	SELECT Count(*) FROM log6 WHERE resource = 'Peter'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
2895-2	How many events Peter was associated?	select count(*) from log6 where  log6.resource = "Peter"	SELECT Count(*) FROM log6 WHERE resource = 'Peter'	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
3003	What resources were associated with closing an case?	select log6.resource from log6	SELECT DISTINCT resource FROM log6 WHERE activity = 'Closed'	easy	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	0	ND	
3003-1	What resources were associated with closing an incident?	select log6.resource from log6	SELECT DISTINCT resource FROM log6 WHERE activity = 'Closed'	easy	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	0	ND	
3003-2	What resources worked on closing an incident?	select distinct log6.resource from log6	SELECT DISTINCT resource FROM log6 WHERE activity = 'Closed'	easy	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	0	ND	
3007	Select all rows where the cost of the event is not null.	select distinct log2.costevent from log2 where  log2.costevent != "null"	SELECT * FROM log2 WHERE costevent != 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
3007-1	Report the events where cost information is non-null value.	select log2.costevent from log2 where  log2.costevent != "null"	SELECT * FROM log2 WHERE costevent != 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
3007-2	Which events has cost information?	select distinct log2.costevent from log2 where  log2.costevent = "1"	SELECT * FROM log2 WHERE costevent != 'null'	easy	NOK	1	1	NOK	1	1	NOK	1	1	NOK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
                     easy                 medium               hard                 extra                all                 
count                168                  0                    0                    0                    168                 

====================== EXACT MATCHING ACCURACY =====================
exact match          0.607                0.000                0.000                0.000                0.607               

---------------------PARTIAL MATCHING ACCURACY----------------------
select               0.750                0.000                0.000                0.000                0.750               
select(no AGG)       0.815                0.000                0.000                0.000                0.815               
where                0.760                0.000                0.000                0.000                0.760               
where(no OP)         0.875                0.000                0.000                0.000                0.875               
group(no Having)     0.923                0.000                0.000                0.000                0.923               
group                0.846                0.000                0.000                0.000                0.846               
order                0.235                0.000                0.000                0.000                0.235               
and/or               1.000                0.000                0.000                0.000                1.000               
IUEN                 0.000                0.000                0.000                0.000                0.000               
keywords             0.781                0.000                0.000                0.000                0.781               
---------------------- PARTIAL MATCHING RECALL ----------------------
select               0.750                0.000                0.000                0.000                0.750               
select(no AGG)       0.815                0.000                0.000                0.000                0.815               
where                0.718                0.000                0.000                0.000                0.718               
where(no OP)         0.827                0.000                0.000                0.000                0.827               
group(no Having)     0.923                0.000                0.000                0.000                0.923               
group                0.846                0.000                0.000                0.000                0.846               
order                0.667                0.000                0.000                0.000                0.667               
and/or               0.994                0.000                0.000                0.000                0.994               
IUEN                 0.000                0.000                0.000                0.000                0.000               
keywords             0.829                0.000                0.000                0.000                0.829               
---------------------- PARTIAL MATCHING F1 --------------------------
select               0.750                0.000                0.000                0.000                0.750               
select(no AGG)       0.815                0.000                0.000                0.000                0.815               
where                0.738                0.000                0.000                0.000                0.738               
where(no OP)         0.850                0.000                0.000                0.000                0.850               
group(no Having)     0.923                0.000                0.000                0.000                0.923               
group                0.846                0.000                0.000                0.000                0.846               
order                0.348                0.000                0.000                0.000                0.348               
and/or               0.997                0.000                0.000                0.000                0.997               
IUEN                 1.000                0.000                0.000                0.000                1.000               
keywords             0.805                0.000                0.000                0.000                0.805               
